job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
196,eval_hi,111627,eval,refs/111627.wav,mainne pahle hee kor phaail ko daaunlor ekstraikt kiyaa hai aur pholdar ko desktop men sev kiyaa hai,मैंने पहले ही कोड़ फाइल को डाउनलोड़ एक्स्ट्रैक्ट किया है और फोल्डर को desktop में सेव किया है,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00196.wav,7196
197,eval_hi,121073,eval,refs/121073.wav,codefile  pholdar ko kholne ke lie is par dablaklik karen,codefile  फोल्डर को खोलने के लिए इस पर डबलक्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00197.wav,7197
198,eval_hi,136325,eval,refs/136325.wav,kontaikst mainyoo se open with qgis desktop  opshan chunen,कॉन्टैक्स्ट मैन्यू से open with qgis desktop  ऑप्शन चुनें,mixed,hi,tortoise,outputs/tortoise_136325_00198.wav,7198
199,eval_hi,146859,eval,refs/146859.wav,daaylog boks ko band karne ke lie ok batan par klik karen,डायलॉग बॉक्स को बंद करने के लिए ok बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00199.wav,7199
200,eval_hi,165325,eval,refs/165325.wav,vishv kaa maanchitr dipholt staail men kainvaas par lor hotaa hai,विश्व का मानचित्र डिफॉल्ट स्टाइल में कैनवास पर लोड़ होता है,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00200.wav,7200
201,eval_hi,175522,eval,refs/175522.wav,aap layers panel men  world leyar dekh sakte hain,आप layers panel में  world लेयर देख सकते हैं,mixed,hi,tortoise,outputs/tortoise_175522_00201.wav,7201
202,eval_hi,232748,eval,refs/232748.wav,kontaikst mainyoo se open attribute table chunen,कॉन्टैक्स्ट मैन्यू से open attribute table चुनें,mixed,hi,tortoise,outputs/tortoise_232748_00202.wav,7202
203,eval_hi,238121,eval,refs/238121.wav,is leyar ke lie attribute tebal khultaa hai,इस लेयर के लिए attribute टेबल खुलता है,mixed,hi,tortoise,outputs/tortoise_238121_00203.wav,7203
204,eval_hi,386410,eval,refs/386410.wav,yahaan aap ro aur kolam phormet men embeded vibhinn pheechars kaa sabhee detaa dekh sakte hain,यहां आप रो और कॉलम फॉर्मेट में एम्बेडेड विभिन्न फीचर्स का सभी डेटा देख सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00204.wav,7204
205,eval_hi,541916,eval,refs/541916.wav,desh ke naam admin kolam men die gae hain,देश के नाम admin कॉलम में दिए गए हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00205.wav,7205
206,eval_hi,577537,eval,refs/577537.wav,slaaidar ko tebal ke nichle bhaag par draig karen aur pop_est  kolam par jaaen,स्लाइडर को टेबल के निचले भाग पर ड्रैग करें और pop_est  कॉलम पर जाएं,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00206.wav,7206
207,eval_hi,581145,eval,refs/581145.wav,is kolam men vibhinn deshon kee jansankhyaa soocheebaddh hai,इस कॉलम में विभिन्न देशों की जनसंख्या सूचीबद्ध है,mostly_devanagari,hi,tortoise,outputs/tortoise_581145_00207.wav,7207
208,eval_hi,596505,eval,refs/596505.wav,ab ham yahaan darshaae gae jansankhyaa ke detaa ko vishv ke maanchitr par vibhinn staails men chitrit karenge,अब हम यहां दर्शाए गए जनसंख्या के डेटा को विश्व के मानचित्र पर विभिन्न स्टाइल्स में चित्रित करेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00208.wav,7208
209,eval_hi,945728,eval,refs/945728.wav,kontaikst mainyoo se properties opshan chunen,कॉन्टैक्स्ट मैन्यू से properties ऑप्शन चुनें,mixed,hi,tortoise,outputs/tortoise_945728_00209.wav,7209
210,eval_hi,976811,eval,refs/976811.wav,layer properties daaylog boks khultaa hai,layer properties डायलॉग बॉक्स खुलता है,mixed,hi,tortoise,outputs/tortoise_976811_00210.wav,7210
211,eval_hi,111627,eval,refs/111627.wav,baaen painal men style  taib par klik karen,बाएं पैनल में style  टैब पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00211.wav,7211
212,eval_hi,121073,eval,refs/121073.wav,style  taib men vibhinn staailing opshans uplabdh hain,style  टैब में विभिन्न स्टाइलिंग ऑप्शन्स उपलब्ध हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00212.wav,7212
213,eval_hi,136325,eval,refs/136325.wav,daaylog boks men oopree baaen kone par sthit draapdaaun batan par klik karen,डायलॉग बॉक्स में ऊपरी बाएं कोने पर स्थित ड्रापडाउन बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00213.wav,7213
214,eval_hi,146859,eval,refs/146859.wav,aap yahaan bhinn staailing opshans dekhenge,आप यहां भिन्न स्टाइलिंग ऑप्शन्स देखेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00214.wav,7214
215,eval_hi,165325,eval,refs/165325.wav,ham is tyootoriyal men pahle teen samjhenge,हम इस ट्यूटोरियल में पहले तीन समझेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00215.wav,7215
216,eval_hi,175522,eval,refs/175522.wav,yah opshan aapko singal staail chunne kee anumti detaa hai,यह ऑप्शन आपको सिंगल स्टाइल चुनने की अनुमति देता है,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00216.wav,7216
217,eval_hi,232748,eval,refs/232748.wav,chunee gaee staail leyar men sabhee pheechars par laagoo ho jaaegee,चुनी गई स्टाइल लेयर में सभी फीचर्स पर लागू हो जाएगी,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00217.wav,7217
218,eval_hi,238121,eval,refs/238121.wav,fill painal ke neeche uplabdh add symbol layer batan par klik karen,fill पैनल के नीचे उपलब्ध add symbol layer बटन पर क्लिक करें,mixed,hi,tortoise,outputs/tortoise_238121_00218.wav,7218
219,eval_hi,386410,eval,refs/386410.wav,symbol layer type ke neeche vibhinn staail opshan pradarshit hote hain,symbol layer type के नीचे विभिन्न स्टाइल ऑप्शन प्रदर्शित होते हैं,mixed,hi,tortoise,outputs/tortoise_386410_00219.wav,7219
220,eval_hi,541916,eval,refs/541916.wav,kyonki yah ek poleegan detaaset hai to hamaare paas do mool pasand hain,क्योंकि यह एक पॉलीगन डेटासेट है तो हमारे पास दो मूल पसंद हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00220.wav,7220
221,eval_hi,577537,eval,refs/577537.wav,aap poleegan ko apne pasandeedaa rang aur staail se bhar sakte hain,आप पॉलीगन को अपने पसंदीदा रंग और स्टाइल से भर सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00221.wav,7221
222,eval_hi,581145,eval,refs/581145.wav,outline kaa rang staail aur chauraaee ko bhee badlaa jaa saktaa hai,outline का रंग स्टाइल और चौड़ाई को भी बदला जा सकता है,mostly_devanagari,hi,tortoise,outputs/tortoise_581145_00222.wav,7222
223,eval_hi,596505,eval,refs/596505.wav,fill  draapdaaun ke aage draap daaun airo par klik karen,fill  ड्रापडाउन के आगे ड्राप डाउन ऐरो पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00223.wav,7223
224,eval_hi,945728,eval,refs/945728.wav,aavashyak kram ko chunne ke lie rangatrikon ko ghumaaen main neelaa rang chunoongee,आवश्यक क्रम को चुनने के लिए रंगत्रिकोण को घुमाएं मैं नीला रंग चुनूंगी,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00224.wav,7224
225,eval_hi,976811,eval,refs/976811.wav,samajhne ke lie vibhinn staail opshans uplabdh hain,समझने के लिए विभिन्न स्टाइल ऑप्शन्स उपलब्ध हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00225.wav,7225
226,eval_hi,111627,eval,refs/111627.wav,staailing poorn karne ke baad layers properties daaylog boks ke nichlebaaen kone men  ok batan par klik karen,स्टाइलिंग पूर्ण करने के बाद layers properties डायलॉग बॉक्स के निचलेबाएं कोने में  ok बटन पर क्लिक करें,mixed,hi,tortoise,outputs/tortoise_111627_00226.wav,7226
227,eval_hi,121073,eval,refs/121073.wav,kainvaas par aap dekhenge ki aapke dvaaraa chune gae staail paitarn ke saath naee staail leyar par laagoo ho gaee hai,कैनवास पर आप देखेंगे कि आपके द्वारा चुने गए स्टाइल पैटर्न के साथ नई स्टाइल लेयर पर लागू हो गई है,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00227.wav,7227
228,eval_hi,136325,eval,refs/136325.wav,ab ham dekhenge ki jansankhyaa ke detaa ko maip kaise karen,अब हम देखेंगे कि जनसंख्या के डेटा को मैप कैसे करें,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00228.wav,7228
229,eval_hi,146859,eval,refs/146859.wav,jansankhyaa ke detaa ko maip karne ke lie  single symbol staail bahut upyogee naheen hai,जनसंख्या के डेटा को मैप करने के लिए  single symbol स्टाइल बहुत उपयोगी नहीं है,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00229.wav,7229
230,eval_hi,165325,eval,refs/165325.wav,phir se world leyar par klik karen aur properties opshan chunen,फिर से world लेयर पर क्लिक करें और properties ऑप्शन चुनें,mixed,hi,tortoise,outputs/tortoise_165325_00230.wav,7230
231,eval_hi,175522,eval,refs/175522.wav,layers properties daaylog boks men is samay ham style taib se categorized chunenge,layers properties डायलॉग बॉक्स में इस समय हम style टैब से categorized चुनेंगे,mixed,hi,tortoise,outputs/tortoise_175522_00231.wav,7231
232,eval_hi,232748,eval,refs/232748.wav,categorized arthaat leyars ke pheechars rang ke bhinn sheds men dikhaaee denge,categorized अर्थात लेयर्स के फीचर्स रंग के भिन्न शेड्स में दिखाई देंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00232.wav,7232
233,eval_hi,238121,eval,refs/238121.wav,ye rang ke sheds attribute fields men yoonik maanon par aadhaarit hote hain,ये रंग के शेड्स attribute fields में यूनिक मानों पर आधारित होते हैं,mixed,hi,tortoise,outputs/tortoise_238121_00233.wav,7233
234,eval_hi,386410,eval,refs/386410.wav,kyonki ham jansankhyaa ke detaa ko maip karne kaa prayaas kar rahe hain column draapdaaun men ham pop_est chunenge,क्योंकि हम जनसंख्या के डेटा को मैप करने का प्रयास कर रहे हैं column ड्रापडाउन में हम pop_est चुनेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00234.wav,7234
235,eval_hi,541916,eval,refs/541916.wav,draapdaaun se apnee pasandeedaa rang kaa raimp chunen main blues chunoongee,ड्रापडाउन से अपनी पसंदीदा रंग का रैंप चुनें मैं blues चुनूंगी,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00235.wav,7235
236,eval_hi,577537,eval,refs/577537.wav,madhy painal ke nichle bhaag men classify batan par klik karen,मध्य पैनल के निचले भाग में classify बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00236.wav,7236
237,eval_hi,581145,eval,refs/581145.wav,madhy painal samroopee maanon ke saath vibhinn varg darshaataa hai,मध्य पैनल समरूपी मानों के साथ विभिन्न वर्ग दर्शाता है,mostly_devanagari,hi,tortoise,outputs/tortoise_581145_00237.wav,7237
238,eval_hi,596505,eval,refs/596505.wav,nichle daaen kone men ok batan par klik karen,निचले दाएं कोने में ok बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00238.wav,7238
239,eval_hi,945728,eval,refs/945728.wav,vishv ke maanchitr par aap neele sheds men pradarshit bhinn deshon ko dekhenge,विश्व के मानचित्र पर आप नीले शेड्स में प्रदर्शित भिन्न देशों को देखेंगे,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00239.wav,7239
240,eval_hi,976811,eval,refs/976811.wav,maanchitr ko joomin aur joomaaut karne ke lie beech ke maaus batan ko neeche skrol karen,मानचित्र को जूमइन और जूमआउट करने के लिए बीच के माउस बटन को नीचे स्क्रोल करें,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00240.wav,7240
241,eval_hi,111627,eval,refs/111627.wav,halke rang ke sheds kam jansankhyaa darshaate hain,हल्के रंग के शेड्स कम जनसंख्या दर्शाते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00241.wav,7241
242,eval_hi,121073,eval,refs/121073.wav,gahre range ke sheds adhik jansankhyaa darshaate hain,गहरे रंगे के शेड्स अधिक जनसंख्या दर्शाते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00242.wav,7242
243,eval_hi,136325,eval,refs/136325.wav,ek baar phir se layers properties daaylog boks kholen,एक बार फिर से layers properties डायलॉग बॉक्स खोलें,mixed,hi,tortoise,outputs/tortoise_136325_00243.wav,7243
244,eval_hi,146859,eval,refs/146859.wav,style taib men draap daaun batan par klik karen,style टैब में ड्राप डाउन बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00244.wav,7244
245,eval_hi,165325,eval,refs/165325.wav,graduated symbology  ko samajhte hain graduated  opshan chunen,graduated symbology  को समझते हैं graduated  ऑप्शन चुनें,mixed,hi,tortoise,outputs/tortoise_165325_00245.wav,7245
246,eval_hi,175522,eval,refs/175522.wav,graduated simbolojee prakaar aapko yoonik vargon men kolam men detaa ko vibhaajit karne kee anumti detaa hai,graduated सिंबोलॉजी प्रकार आपको यूनिक वर्गों में कॉलम में डेटा को विभाजित करने की अनुमति देता है,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00246.wav,7246
247,eval_hi,232748,eval,refs/232748.wav,ham pratyek vargon ke lie bhinn staail chun sakte hain,हम प्रत्येक वर्गों के लिए भिन्न स्टाइल चुन सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00247.wav,7247
248,eval_hi,238121,eval,refs/238121.wav,cheejon ko saral rakhne ke lie  quantile mor kaa upyog karen,चीजों को सरल रखने के लिए  quantile मोड़ का उपयोग करें,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00248.wav,7248
249,eval_hi,386410,eval,refs/386410.wav,ye mod detaa ko alagalag vargon men vibhaajit karne ke lie vibhinn saankhyikeey elgoridam kaa upyog karte hain,ये मोड डेटा को अलगअलग वर्गों में विभाजित करने के लिए विभिन्न सांख्यिकीय एल्गोरिदम का उपयोग करते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00249.wav,7249
250,eval_hi,541916,eval,refs/541916.wav,yah bhee dhyaan den ki graduated  staail men upyog kie jaane vaale etribyoot ke lie yah sankhyaatmak pheeld honaa chaahie,यह भी ध्यान दें कि graduated  स्टाइल में उपयोग किए जाने वाले एट्रिब्यूट के लिए यह संख्यात्मक फील्ड होना चाहिए,mostly_devanagari,hi,tortoise,outputs/tortoise_541916_00250.wav,7250
251,eval_hi,577537,eval,refs/577537.wav,sankhyaatmak maan poornaank yaa vaastavik maan ho sakte hain,संख्यात्मक मान पूर्णांक या वास्तविक मान हो सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00251.wav,7251
252,eval_hi,581145,eval,refs/581145.wav,string type  ke saath attribute pheeld is staailing opshan ke saath upyog naheen kie jaa sakte hain,string type  के साथ attribute फील्ड इस स्टाइलिंग ऑप्शन के साथ उपयोग नहीं किए जा सकते हैं,mixed,hi,tortoise,outputs/tortoise_581145_00252.wav,7252
253,eval_hi,596505,eval,refs/596505.wav,ye rangon ke sheds desh kee jansankhyaa kaa detaa darshaate hain,ये रंगों के शेड्स देश की जनसंख्या का डेटा दर्शाते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00253.wav,7253
254,eval_hi,945728,eval,refs/945728.wav,yahaan kuchh aur staailing opshans uplabdh hain,यहां कुछ और स्टाइलिंग ऑप्शन्स उपलब्ध हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00254.wav,7254
255,eval_hi,976811,eval,refs/976811.wav,aap in pratyek vargon ke lie bhinn staail aur rang chun sakte hain,आप इन प्रत्येक वर्गों के लिए भिन्न स्टाइल और रंग चुन सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00255.wav,7255
256,eval_hi,111627,eval,refs/111627.wav,classes taib men symbol kolam ke neeche rangeen boks par dablaklik karen,classes टैब में symbol कॉलम के नीचे रंगीन बॉक्स पर डबलक्लिक करें,mixed,hi,tortoise,outputs/tortoise_111627_00256.wav,7256
257,eval_hi,121073,eval,refs/121073.wav,symbol selector daaylog boks khultaa hai,symbol selector डायलॉग बॉक्स खुलता है,mixed,hi,tortoise,outputs/tortoise_121073_00257.wav,7257
258,eval_hi,136325,eval,refs/136325.wav,color draapdaaun opshans men draapdaaun airo par klik karen rangatrikon khultaa hai,color ड्रापडाउन ऑप्शन्स में ड्रापडाउन ऐरो पर क्लिक करें रंगत्रिकोण खुलता है,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00258.wav,7258
259,eval_hi,146859,eval,refs/146859.wav,aavashyak rang ko chunne ke lie rangatrikon ko ghumaaen,आवश्यक रंग को चुनने के लिए रंगत्रिकोण को घुमाएं,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00259.wav,7259
260,eval_hi,165325,eval,refs/165325.wav,main nimn jansankhyaa ko darshaane ke lie laal rang chunoongee,मैं निम्न जनसंख्या को दर्शाने के लिए लाल रंग चुनूंगी,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00260.wav,7260
261,eval_hi,175522,eval,refs/175522.wav,symbol selector daaylog boks men ok batan par klik karen,symbol selector डायलॉग बॉक्स में ok बटन पर क्लिक करें,mixed,hi,tortoise,outputs/tortoise_175522_00261.wav,7261
262,eval_hi,232748,eval,refs/232748.wav,isee tarah any do vargon kaa rang badlen,इसी तरह अन्य दो वर्गों का रंग बदलें,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00262.wav,7262
263,eval_hi,238121,eval,refs/238121.wav,main madhyam ke lie peelaa aur uchch ke lie haraa chunoongee,मैं मध्यम के लिए पीला और उच्च के लिए हरा चुनूंगी,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00263.wav,7263
264,eval_hi,386410,eval,refs/386410.wav,legend  kolam men pahlee ro par dablaklik karen,legend  कॉलम में पहली रो पर डबलक्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00264.wav,7264
265,eval_hi,541916,eval,refs/541916.wav,doosree ro men  medium taaip karen aur teesree ro men  high taaip karen,दूसरी रो में  medium टाइप करें और तीसरी रो में  high टाइप करें,mixed,hi,tortoise,outputs/tortoise_541916_00265.wav,7265
266,eval_hi,577537,eval,refs/577537.wav,chaynit rainj ko edit karne ke lie values kolam men pahlee ro par dablaklik karen,चयनित रैंज को एडिट करने के लिए values कॉलम में पहली रो पर डबलक्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00266.wav,7266
267,eval_hi,581145,eval,refs/581145.wav,enter class boundstekst boks khultaa hai yadi aap chaahte hain to aap nimn maan aur uchch maan edit kar sakte hain,enter class boundsटेक्स्ट बॉक्स खुलता है यदि आप चाहते हैं तो आप निम्न मान और उच्च मान एडिट कर सकते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_581145_00267.wav,7267
268,eval_hi,596505,eval,refs/596505.wav,abhee ke lie ham maanon ko naheen badlenge ok  batan par klik karen,अभी के लिए हम मानों को नहीं बदलेंगे ok  बटन पर क्लिक करें,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00268.wav,7268
269,eval_hi,945728,eval,refs/945728.wav,layer properties daaylog boks men ok  batan par klik karen,layer properties डायलॉग बॉक्स में ok  बटन पर क्लिक करें,mixed,hi,tortoise,outputs/tortoise_945728_00269.wav,7269
270,eval_hi,976811,eval,refs/976811.wav,yahaan jansankhyaa maanon kee hamaaree vyaakhyaa ko darshaane ke lie spasht roop se chihnit varg naam aur rang hain,यहां जनसंख्या मानों की हमारी व्याख्या को दर्शाने के लिए स्पष्ट रूप से चिह्नित वर्ग नाम और रंग हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00270.wav,7270
271,eval_hi,111627,eval,refs/111627.wav,yah staail pichhle do prayaason kee tulnaa men bahut adhik upyogee maip bataatee hai,यह स्टाइल पिछले दो प्रयासों की तुलना में बहुत अधिक उपयोगी मैप बताती है,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00271.wav,7271
272,eval_hi,121073,eval,refs/121073.wav,ab seekhte hain ki vektar phaail men bhinn pheechars kaise lebal karen,अब सीखते हैं कि वेक्टर फाइल में भिन्न फीचर्स कैसे लेबल करें,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00272.wav,7272
273,eval_hi,136325,eval,refs/136325.wav,pradarshan ke lie deshon ke naamon ko lebal karen,प्रदर्शन के लिए देशों के नामों को लेबल करें,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00273.wav,7273
274,eval_hi,146859,eval,refs/146859.wav,pahle tekst boks draapdaaun men show labels for this layer chunen,पहले टेक्स्ट बॉक्स ड्रापडाउन में show labels for this layer चुनें,mixed,hi,tortoise,outputs/tortoise_146859_00274.wav,7274
275,eval_hi,165325,eval,refs/165325.wav,etribyoot tebal ke admin kolam men desh ke naamon kee soochee hai,एट्रिब्यूट टेबल के admin कॉलम में देश के नामों की सूची है,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00275.wav,7275
276,eval_hi,175522,eval,refs/175522.wav,atah label withdraap daaun men admin chunen,अतः label withड्राप डाउन में admin चुनें,mixed,hi,tortoise,outputs/tortoise_175522_00276.wav,7276
277,eval_hi,232748,eval,refs/232748.wav,draw text buffer   chekboks ko chek karen,draw text buffer   चेकबॉक्स को चेक करें,mixed,hi,tortoise,outputs/tortoise_232748_00277.wav,7277
278,eval_hi,238121,eval,refs/238121.wav,aavashyaktaanusaar tekst ke aakaar ko badlaa jaa saktaa hai,आवश्यकतानुसार टेक्स्ट के आकार को बदला जा सकता है,mostly_devanagari,hi,tortoise,outputs/tortoise_238121_00278.wav,7278
279,eval_hi,386410,eval,refs/386410.wav,vishv ke maanchitr par ham dekh sakte hain ki deshon ke naam pradarshit hote hain,विश्व के मानचित्र पर हम देख सकते हैं कि देशों के नाम प्रदर्शित होते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00279.wav,7279
280,eval_hi,541916,eval,refs/541916.wav,single symbol  staailing    categorized  staailing   graduated  staailing  aur,single symbol  स्टाइलिंग    categorized  स्टाइलिंग   graduated  स्टाइलिंग  और,mixed,hi,tortoise,outputs/tortoise_541916_00280.wav,7280
281,eval_hi,577537,eval,refs/577537.wav,labeling pheechars kaa upyog karke vektar detaa ko staailis karnaa,labeling फीचर्स का उपयोग करके वेक्टर डेटा को स्टाइलिस करना,mostly_devanagari,hi,tortoise,outputs/tortoise_577537_00281.wav,7281
282,eval_hi,581145,eval,refs/581145.wav,graduated staailing methar equal interval mor kaa upyog karen,graduated स्टाइलिंग मेथड़ equal interval मोड़ का उपयोग करें,mixed,hi,tortoise,outputs/tortoise_581145_00282.wav,7282
283,eval_hi,596505,eval,refs/596505.wav,aapkaa poorn niyatkaary yahaan darshaae gae anusaar dikhnaa chaahie,आपका पूर्ण नियतकार्य यहां दर्शाए गए अनुसार दिखना चाहिए,mostly_devanagari,hi,tortoise,outputs/tortoise_596505_00283.wav,7283
284,eval_hi,945728,eval,refs/945728.wav,nimn link par maujood vidiyo spokan tyootoriyal projekt ko saaraanshit kartaa hai kripyaa ise daaunlod karen aur dekhen,निम्न लिंक पर मौजूद विडियो स्पोकन ट्यूटोरियल प्रोजेक्ट को सारांशित करता है कृपया इसे डाउनलोड करें और देखें,mostly_devanagari,hi,tortoise,outputs/tortoise_945728_00284.wav,7284
285,eval_hi,976811,eval,refs/976811.wav,kripyaa apnee samaybaddh kveree is phoram par post karen,कृपया अपनी समयबद्ध क्वेरी इस फोरम पर पोस्ट करें,mostly_devanagari,hi,tortoise,outputs/tortoise_976811_00285.wav,7285
286,eval_hi,111627,eval,refs/111627.wav,spokan tyootoriyal projekt nmeict mhrd bhaarat sarkaar dvaaraa vittaposhit hai is mishan se sambandhit adhik jaankaaree die gae link par uplabdh hai,स्पोकन ट्यूटोरियल प्रोजेक्ट nmeict mhrd भारत सरकार द्वारा वित्तपोषित है इस मिशन से संबंधित अधिक जानकारी दिए गए लिंक पर उपलब्ध है,mostly_devanagari,hi,tortoise,outputs/tortoise_111627_00286.wav,7286
287,eval_hi,121073,eval,refs/121073.wav,yah skript vikaas dvaaraa anuvaadit hai aaeeaaeetee bombe se main jayaa ab aapse vidaa letee hoon dhanyavaad,यह स्क्रिप्ट विकास द्वारा अनुवादित है आईआईटी बॉम्बे से मैं जया अब आपसे विदा लेती हूँ धन्यवाद,mostly_devanagari,hi,tortoise,outputs/tortoise_121073_00287.wav,7287
288,eval_hi,136325,eval,refs/136325.wav,yoozar rajistreshan tyootoriyal ke doosre bhaag men aapkaa svaagat hai,यूज़र रजिस्ट्रेशन ट्यूटोरियल के दूसरे भाग में आपका स्वागत है,mostly_devanagari,hi,tortoise,outputs/tortoise_136325_00288.wav,7288
289,eval_hi,146859,eval,refs/146859.wav,is bhaag men ham in phorms kee maujoodgee jaanchenge in pheelds men hamne jo velyoos taaip kee hain unse abhee chhutkaaraa paate hain,इस भाग में हम इन फॉर्म्स की मौजूदगी जाँचेंगे इन फील्ड्स में हमने जो वेल्यूस टाइप की हैं उनसे अभी छुटकारा पाते हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_146859_00289.wav,7289
290,eval_hi,165325,eval,refs/165325.wav,aur ham paasvard kee enkripting karne jaa rahe hain,और हम पासवर्ड की एन्क्रिप्टिंग करने जा रहे हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_165325_00290.wav,7290
291,eval_hi,175522,eval,refs/175522.wav,ham html taigs ko bhee sthaanaantarit karne jaa rahe hain,हम html टैग्स को भी स्थानांतरित करने जा रहे हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_175522_00291.wav,7291
292,eval_hi,232748,eval,refs/232748.wav,ham apne detaabes ke lie seedhaa paasvard le rahe hain,हम अपने डेटाबेस के लिए सीधा पासवर्ड ले रहे हैं,mostly_devanagari,hi,tortoise,outputs/tortoise_232748_00292.wav,7292
293,eval_hi,238121,eval,refs/238121.wav,atah hamen yah dbusername vailyoo aur hamaaraa dbpassword badalne kee aavashyaktaa hai,अतः हमें यह dbusername वैल्यू और हमारा dbpassword बदलने की आवश्यकता है,mixed,hi,tortoise,outputs/tortoise_238121_00293.wav,7293
294,eval_hi,386410,eval,refs/386410.wav,yadi aapne pahlaa vidiyo naheen dekhaa hai to aapko vah karne kee aavashyaktaa hai taaki aap is kod ko likhne men samarth hon,यदि आपने पहला विडियो नहीं देखा है तो आपको वह करने की आवश्यकता है ताकि आप इस कोड को लिखने में समर्थ हों,mostly_devanagari,hi,tortoise,outputs/tortoise_386410_00294.wav,7294
295,eval_hi,541916,eval,refs/541916.wav,apne register dot php par vaapas chalte hain aur sabse pahle ham submit ke lie jaanchenge,अपने register dot php पर वापस चलते हैं और सबसे पहले हम submit के लिए जाँचेंगे,mixed,hi,tortoise,outputs/tortoise_541916_00295.wav,7295
296,eval_hi,577537,eval,refs/577537.wav,abhee mere paas submit veriebal naheen hai,अभी मेरे पास submit वेरिएबल नहीं है,mixed,hi,tortoise,outputs/tortoise_577537_00296.wav,7296
297,eval_hi,581145,eval,refs/581145.wav,atah yah dollar sign underscore post ke baraabar hogaa aur ab submit,अतः यह dollar sign underscore post के बराबर होगा और अब submit,mixed,hi,tortoise,outputs/tortoise_581145_00297.wav,7297
