filepath,label,language,speaker,source,tool,condition,split,score
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5714504.flac,spoof,en,LA_0020,asvspoof2019_la,A15,clean,eval,0.9941157102584839
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4690771.flac,spoof,en,LA_0015,asvspoof2019_la,A18,clean,eval,0.9949245452880859
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9849373.flac,spoof,en,LA_0047,asvspoof2019_la,A07,clean,eval,0.994413435459137
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2402845.flac,bonafide,en,LA_0060,asvspoof2019_la,none,clean,eval,0.9947249293327332
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2867438.flac,spoof,en,LA_0015,asvspoof2019_la,A13,clean,eval,0.993550181388855
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1768596.flac,spoof,en,LA_0043,asvspoof2019_la,A11,clean,eval,0.993061363697052
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8733867.flac,spoof,en,LA_0008,asvspoof2019_la,A18,clean,eval,0.9932914972305298
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2312714.flac,spoof,en,LA_0012,asvspoof2019_la,A15,clean,eval,0.9946390986442566
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4772388.flac,spoof,en,LA_0038,asvspoof2019_la,A15,clean,eval,0.9929506778717041
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6522537.flac,spoof,en,LA_0016,asvspoof2019_la,A17,clean,eval,0.9895678162574768
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8395160.flac,spoof,en,LA_0038,asvspoof2019_la,A13,clean,eval,0.985183596611023
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8624344.flac,spoof,en,LA_0004,asvspoof2019_la,A09,clean,eval,0.9914974570274353
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2403079.flac,spoof,en,LA_0009,asvspoof2019_la,A12,clean,eval,0.9934418201446533
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7706367.flac,spoof,en,LA_0025,asvspoof2019_la,A14,clean,eval,0.9925552010536194
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2028861.flac,spoof,en,LA_0048,asvspoof2019_la,A11,clean,eval,0.9942622184753418
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3559485.flac,spoof,en,LA_0030,asvspoof2019_la,A15,clean,eval,0.9946369528770447
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3517101.flac,bonafide,en,LA_0053,asvspoof2019_la,none,clean,eval,0.9877413511276245
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2941870.flac,spoof,en,LA_0044,asvspoof2019_la,A16,clean,eval,0.9945083260536194
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1449434.flac,spoof,en,LA_0046,asvspoof2019_la,A09,clean,eval,0.9932864308357239
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6744150.flac,bonafide,en,LA_0006,asvspoof2019_la,none,clean,eval,0.9877293705940247
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6378783.flac,spoof,en,LA_0047,asvspoof2019_la,A07,clean,eval,0.9935163259506226
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7536979.flac,spoof,en,LA_0012,asvspoof2019_la,A14,clean,eval,0.9945505261421204
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5594956.flac,spoof,en,LA_0039,asvspoof2019_la,A11,clean,eval,0.9934834837913513
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7831249.flac,spoof,en,LA_0030,asvspoof2019_la,A08,clean,eval,0.9854796528816223
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9429015.flac,bonafide,en,LA_0047,asvspoof2019_la,none,clean,eval,0.9933856129646301
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1094216.flac,bonafide,en,LA_0033,asvspoof2019_la,none,clean,eval,0.9885021448135376
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5666676.flac,spoof,en,LA_0014,asvspoof2019_la,A11,clean,eval,0.994765043258667
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9537487.flac,spoof,en,LA_0022,asvspoof2019_la,A11,clean,eval,0.9811475872993469
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8102129.flac,spoof,en,LA_0012,asvspoof2019_la,A11,clean,eval,0.9924523234367371
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9442855.flac,spoof,en,LA_0042,asvspoof2019_la,A10,clean,eval,0.9850860834121704
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1217078.flac,spoof,en,LA_0012,asvspoof2019_la,A16,clean,eval,0.9937700629234314
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6764739.flac,spoof,en,LA_0027,asvspoof2019_la,A14,clean,eval,0.9840622544288635
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6718046.flac,spoof,en,LA_0047,asvspoof2019_la,A09,clean,eval,0.9928570985794067
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2889080.flac,spoof,en,LA_0019,asvspoof2019_la,A08,clean,eval,0.9947550296783447
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6867283.flac,spoof,en,LA_0034,asvspoof2019_la,A13,clean,eval,0.9842672944068909
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1702089.flac,spoof,en,LA_0009,asvspoof2019_la,A10,clean,eval,0.9802287220954895
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1459673.flac,spoof,en,LA_0040,asvspoof2019_la,A14,clean,eval,0.9849615097045898
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5821648.flac,spoof,en,LA_0011,asvspoof2019_la,A10,clean,eval,0.9928990602493286
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4682278.flac,bonafide,en,LA_0017,asvspoof2019_la,none,clean,eval,0.9932445883750916
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7801586.flac,spoof,en,LA_0010,asvspoof2019_la,A12,clean,eval,0.9889001846313477
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7216829.flac,spoof,en,LA_0039,asvspoof2019_la,A19,clean,eval,0.9890867471694946
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8053760.flac,spoof,en,LA_0024,asvspoof2019_la,A11,clean,eval,0.986919105052948
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3756061.flac,spoof,en,LA_0011,asvspoof2019_la,A11,clean,eval,0.9913149476051331
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7314778.flac,spoof,en,LA_0004,asvspoof2019_la,A11,clean,eval,0.9835978150367737
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2039353.flac,spoof,en,LA_0009,asvspoof2019_la,A11,clean,eval,0.9849967956542969
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3047676.flac,spoof,en,LA_0024,asvspoof2019_la,A16,clean,eval,0.9932910203933716
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8854718.flac,spoof,en,LA_0027,asvspoof2019_la,A17,clean,eval,0.9941642880439758
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3100689.flac,spoof,en,LA_0022,asvspoof2019_la,A11,clean,eval,0.9922726154327393
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4347905.flac,spoof,en,LA_0001,asvspoof2019_la,A07,clean,eval,0.9949464201927185
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3563807.flac,spoof,en,LA_0001,asvspoof2019_la,A12,clean,eval,0.9939238429069519
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2476686.flac,spoof,en,LA_0030,asvspoof2019_la,A08,clean,eval,0.9786208868026733
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9120560.flac,spoof,en,LA_0026,asvspoof2019_la,A19,clean,eval,0.9946048855781555
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8946810.flac,spoof,en,LA_0019,asvspoof2019_la,A18,clean,eval,0.9911496639251709
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9570422.flac,spoof,en,LA_0034,asvspoof2019_la,A15,clean,eval,0.9851926565170288
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7440311.flac,spoof,en,LA_0040,asvspoof2019_la,A09,clean,eval,0.9931364059448242
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1291347.flac,spoof,en,LA_0017,asvspoof2019_la,A09,clean,eval,0.9933891296386719
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9519436.flac,spoof,en,LA_0034,asvspoof2019_la,A08,clean,eval,0.9938963055610657
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3187685.flac,spoof,en,LA_0012,asvspoof2019_la,A18,clean,eval,0.9931218028068542
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7610396.flac,spoof,en,LA_0026,asvspoof2019_la,A08,clean,eval,0.9849551320075989
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2504539.flac,spoof,en,LA_0008,asvspoof2019_la,A17,clean,eval,0.9881937503814697
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6334289.flac,spoof,en,LA_0037,asvspoof2019_la,A15,clean,eval,0.9810270071029663
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9708168.flac,spoof,en,LA_0022,asvspoof2019_la,A08,clean,eval,0.993872880935669
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1149114.flac,spoof,en,LA_0021,asvspoof2019_la,A07,clean,eval,0.9940252900123596
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2568277.flac,bonafide,en,LA_0027,asvspoof2019_la,none,clean,eval,0.9890105128288269
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4860059.flac,spoof,en,LA_0017,asvspoof2019_la,A11,clean,eval,0.9949470162391663
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1197966.flac,spoof,en,LA_0037,asvspoof2019_la,A19,clean,eval,0.9915048480033875
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3259101.flac,spoof,en,LA_0042,asvspoof2019_la,A10,clean,eval,0.9937363862991333
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9266334.flac,spoof,en,LA_0015,asvspoof2019_la,A19,clean,eval,0.9856024384498596
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5854923.flac,spoof,en,LA_0022,asvspoof2019_la,A14,clean,eval,0.9945515990257263
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7585400.flac,spoof,en,LA_0032,asvspoof2019_la,A13,clean,eval,0.9806444048881531
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1476523.flac,bonafide,en,LA_0014,asvspoof2019_la,none,clean,eval,0.9945282340049744
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2778898.flac,spoof,en,LA_0023,asvspoof2019_la,A18,clean,eval,0.9917293190956116
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2250268.flac,spoof,en,LA_0024,asvspoof2019_la,A10,clean,eval,0.9943470358848572
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3687212.flac,spoof,en,LA_0012,asvspoof2019_la,A07,clean,eval,0.9909982681274414
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4176374.flac,spoof,en,LA_0004,asvspoof2019_la,A15,clean,eval,0.9942116141319275
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5137465.flac,spoof,en,LA_0014,asvspoof2019_la,A13,clean,eval,0.9945630431175232
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6366620.flac,spoof,en,LA_0008,asvspoof2019_la,A19,clean,eval,0.9926039576530457
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9685917.flac,spoof,en,LA_0003,asvspoof2019_la,A17,clean,eval,0.9921305775642395
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7865484.flac,spoof,en,LA_0014,asvspoof2019_la,A10,clean,eval,0.9938032627105713
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5796301.flac,spoof,en,LA_0033,asvspoof2019_la,A07,clean,eval,0.9941562414169312
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8723266.flac,spoof,en,LA_0039,asvspoof2019_la,A08,clean,eval,0.9874504804611206
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7608504.flac,spoof,en,LA_0041,asvspoof2019_la,A13,clean,eval,0.9938839077949524
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8077164.flac,spoof,en,LA_0042,asvspoof2019_la,A16,clean,eval,0.9770145416259766
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5145149.flac,spoof,en,LA_0013,asvspoof2019_la,A19,clean,eval,0.9928224682807922
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7340274.flac,bonafide,en,LA_0035,asvspoof2019_la,none,clean,eval,0.9816272854804993
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9452794.flac,spoof,en,LA_0033,asvspoof2019_la,A18,clean,eval,0.9927266836166382
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4153080.flac,spoof,en,LA_0003,asvspoof2019_la,A19,clean,eval,0.9934345483779907
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6783728.flac,spoof,en,LA_0038,asvspoof2019_la,A11,clean,eval,0.9944010376930237
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1281071.flac,spoof,en,LA_0041,asvspoof2019_la,A07,clean,eval,0.9802850484848022
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7735772.flac,bonafide,en,LA_0056,asvspoof2019_la,none,clean,eval,0.985442042350769
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7923061.flac,spoof,en,LA_0035,asvspoof2019_la,A16,clean,eval,0.982962965965271
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2845271.flac,spoof,en,LA_0021,asvspoof2019_la,A17,clean,eval,0.9867807030677795
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2851001.flac,bonafide,en,LA_0020,asvspoof2019_la,none,clean,eval,0.9906702041625977
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6689697.flac,spoof,en,LA_0012,asvspoof2019_la,A09,clean,eval,0.9910333752632141
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3908445.flac,spoof,en,LA_0015,asvspoof2019_la,A16,clean,eval,0.9933011531829834
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9706451.flac,bonafide,en,LA_0035,asvspoof2019_la,none,clean,eval,0.9898706078529358
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5040980.flac,spoof,en,LA_0026,asvspoof2019_la,A17,clean,eval,0.9901620149612427
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7561516.flac,spoof,en,LA_0045,asvspoof2019_la,A10,clean,eval,0.9940475225448608
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1698578.flac,spoof,en,LA_0034,asvspoof2019_la,A10,clean,eval,0.9917553663253784
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9529990.flac,spoof,en,LA_0017,asvspoof2019_la,A18,clean,eval,0.9922034740447998
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7019192.flac,spoof,en,LA_0007,asvspoof2019_la,A14,clean,eval,0.9935657382011414
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1160236.flac,spoof,en,LA_0026,asvspoof2019_la,A14,clean,eval,0.9940919280052185
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3741184.flac,spoof,en,LA_0008,asvspoof2019_la,A12,clean,eval,0.994986891746521
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7119799.flac,bonafide,en,LA_0046,asvspoof2019_la,none,clean,eval,0.9843329191207886
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9368343.flac,spoof,en,LA_0042,asvspoof2019_la,A11,clean,eval,0.9838266968727112
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2965290.flac,spoof,en,LA_0008,asvspoof2019_la,A18,clean,eval,0.9945231676101685
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9356653.flac,spoof,en,LA_0006,asvspoof2019_la,A10,clean,eval,0.9892686009407043
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3479275.flac,spoof,en,LA_0024,asvspoof2019_la,A08,clean,eval,0.9942136406898499
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4598731.flac,spoof,en,LA_0016,asvspoof2019_la,A08,clean,eval,0.9939870834350586
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3304941.flac,spoof,en,LA_0019,asvspoof2019_la,A14,clean,eval,0.9950915575027466
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1003530.flac,spoof,en,LA_0035,asvspoof2019_la,A18,clean,eval,0.9951608777046204
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3719581.flac,spoof,en,LA_0023,asvspoof2019_la,A08,clean,eval,0.9933322072029114
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9530013.flac,spoof,en,LA_0029,asvspoof2019_la,A19,clean,eval,0.9929867386817932
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3726849.flac,spoof,en,LA_0009,asvspoof2019_la,A09,clean,eval,0.993691086769104
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3048371.flac,spoof,en,LA_0003,asvspoof2019_la,A10,clean,eval,0.9884921312332153
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_9650432.flac,spoof,en,LA_0002,asvspoof2019_la,A14,clean,eval,0.9878459572792053
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5004459.flac,spoof,en,LA_0028,asvspoof2019_la,A08,clean,eval,0.9940406680107117
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8370484.flac,spoof,en,LA_0013,asvspoof2019_la,A19,clean,eval,0.9943327903747559
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4750553.flac,spoof,en,LA_0031,asvspoof2019_la,A12,clean,eval,0.98450767993927
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8821152.flac,spoof,en,LA_0032,asvspoof2019_la,A10,clean,eval,0.9944291114807129
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5464620.flac,spoof,en,LA_0046,asvspoof2019_la,A07,clean,eval,0.9829219579696655
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8432835.flac,spoof,en,LA_0034,asvspoof2019_la,A13,clean,eval,0.9865388870239258
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_1193988.flac,spoof,en,LA_0036,asvspoof2019_la,A18,clean,eval,0.9949630498886108
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8369458.flac,spoof,en,LA_0009,asvspoof2019_la,A11,clean,eval,0.9899370670318604
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_3512557.flac,bonafide,en,LA_0030,asvspoof2019_la,none,clean,eval,0.99405437707901
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2806027.flac,spoof,en,LA_0029,asvspoof2019_la,A13,clean,eval,0.9874774217605591
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_2363280.flac,spoof,en,LA_0017,asvspoof2019_la,A13,clean,eval,0.9697155952453613
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7426109.flac,spoof,en,LA_0037,asvspoof2019_la,A14,clean,eval,0.9944803714752197
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_4433033.flac,spoof,en,LA_0028,asvspoof2019_la,A09,clean,eval,0.9927438497543335
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7220554.flac,spoof,en,LA_0032,asvspoof2019_la,A16,clean,eval,0.9951242804527283
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_6116027.flac,spoof,en,LA_0041,asvspoof2019_la,A17,clean,eval,0.9834057092666626
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8964992.flac,bonafide,en,LA_0024,asvspoof2019_la,none,clean,eval,0.9899162650108337
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_8354176.flac,spoof,en,LA_0004,asvspoof2019_la,A16,clean,eval,0.9921894073486328
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_5562287.flac,spoof,en,LA_0029,asvspoof2019_la,A11,clean,eval,0.9942691326141357
/kaggle/input/datasets/saikrishnareddy9/asvspoof-2019-la/ASVspoof2019_LA_eval/flac/LA_E_7554821.flac,spoof,en,LA_0018,asvspoof2019_la,A11,clean,eval,0.9934040904045105
